latitud,longitud,fecha,temperatura,salinidad,productividad,presencia
20.7999992370605,-115.200012207031,32424,26.547,34.257,269.29694,0
20.7999992370605,-114.400024414063,32424,26.876,34.228,302.84348,0
20.7999992370605,-113.599975585938,32424,26.846,34.215,277.5732,0
20.7999992370605,-112.799987792969,32424,27.348,34.354,309.85352,0
20.7999992370605,-112,32424,28.425,34.370003,310.07874,0
20.7999992370605,-111.200012207031,32424,27.764,34.367,285.6804,0
20.7999992370605,-110.400024414063,32424,28.098,34.221,252.74179,0
20.7999992370605,-109.599975585938,32424,29.18,34.484,304.7927,0
20.7999992370605,-108.799987792969,32424,30.308,34.661,286.82437,0
20.7999992370605,-108,32424,30.885,34.359,339.37732,0
20.7999992370605,-107.200012207031,32424,31.42,34.457,287.31677,0
20.7999992370605,-106.400024414063,32424,31.263,34.395,363.77902,0
20.7999992370605,-105.599975585938,32424,29.301,34.304,1386.6593,0
21.6000003814697,-114.400024414063,32424,26.002,34.012,237.90111,0
21.6000003814697,-113.599975585938,32424,27.089,34.38,312.46487,0
21.6000003814697,-112.799987792969,32424,28.104,34.442,322.68604,0
21.6000003814697,-112,32424,28.038,34.45,360.40054,0
21.6000003814697,-111.200012207031,32424,27.778,34.426003,343.0604,0
21.6000003814697,-110.400024414063,32424,28.580002,34.438,282.33237,0
21.6000003814697,-109.599975585938,32424,28.748001,34.658,307.9204,0
21.6000003814697,-108.799987792969,32424,29.657001,34.693,310.09433,0
21.6000003814697,-108,32424,30.439,34.461,301.71323,0
21.6000003814697,-107.200012207031,32424,31.675,34.548,343.82895,0
21.6000003814697,-106.400024414063,32424,31.904,34.467003,549.4947,0
21.6000003814697,-105.599975585938,32424,30.751,33.318,2778.3967,0
22.3999996185303,-113.599975585938,32424,27.147,34.527,339.36517,0
22.3999996185303,-112.799987792969,32424,27.305,34.469,344.56686,0
22.3999996185303,-112,32424,27.368,34.353,318.99875,0
22.3999996185303,-111.200012207031,32424,28.333,34.459,307.2796,0
22.3999996185303,-110.400024414063,32424,28.671001,34.426003,331.7544,0
22.3999996185303,-109.599975585938,32424,29.435001,34.531002,300.87143,0
22.3999996185303,-108.799987792969,32424,28.725,34.688,334.4721,0
22.3999996185303,-108,32424,29.951,34.45,316.63266,0
22.3999996185303,-107.200012207031,32424,30.956001,34.605,293.778,0
22.3999996185303,-106.400024414063,32424,31.01,34.36,417.3663,0
23.2000007629395,-114.400024414063,32424,26.091,33.952,313.50357,0
23.2000007629395,-112.799987792969,32424,26.683,34.102,310.19534,0
23.2000007629395,-112,32424,27.516,34.189003,344.73187,0
23.2000007629395,-111.200012207031,32424,28.713001,34.482002,342.77615,0
23.2000007629395,-110.400024414063,32424,28.475,34.523003,361.0711,0
23.2000007629395,-108.799987792969,32424,30.084,34.681,422.52957,0
23.2000007629395,-108,32424,29.876,34.595,348.59225,0
23.2000007629395,-107.200012207031,32424,29.921001,34.564003,367.75,0
24,-112,32424,26.481,34.389,396.3004,0
24,-111.200012207031,32424,27.845001,34.417,457.3841,0
24,-109.599975585938,32424,29.874,34.852,414.99237,0
24,-108.799987792969,32424,29.933,34.497,352.99884,0
24,-108,32424,30.289001,34.558,414.36438,0
24,-107.200012207031,32424,29.292,34.373,1257.239,0
24.7999992370605,-110.400024414063,32424,30.578,34.878,444.967,0
24.7999992370605,-109.599975585938,32424,29.767,34.557,393.06018,0
24.7999992370605,-108.799987792969,32424,30.630001,34.483,350.88766,0
25.6000003814697,-112.799987792969,32424,26.593,34.383,888.00745,0
25.6000003814697,-110.400024414063,32424,31.037,34.801003,389.03906,0
25.6000003814697,-109.599975585938,32424,30.062,34.676003,428.51746,0
26.3999996185303,-113.599975585938,32424,26.087,33.902,960.3234,0
26.3999996185303,-111.200012207031,32424,30.614,34.737,448.36984,0
26.3999996185303,-110.400024414063,32424,30.93,34.872,396.56064,0
26.3999996185303,-109.599975585938,32424,30.138,34.686,593.7642,0
27.2000007629395,-112,32424,29.824001,34.841,590.802,0
27.2000007629395,-111.200012207031,32424,30.658,34.775,369.71603,0
28,-112,32424,30.945,34.855,616.12805,0
28.7999992370605,-112.799987792969,32424,29.508,35.393,1119.4772,0
29.6000003814697,-113.599975585938,32424,30.858002,35.571,559.74207,0
29.6000003814697,-112.799987792969,32424,29.933,35.444,734.22424,0
30.3999996185303,-114.400024414063,32424,30.215,35.567,619.31555,0
30.3999996185303,-113.599975585938,32424,30.963001,35.59,412.2134,0
20,-112,33144,27.395,34.266,274.43863,0
20,-111.200012207031,33144,27.479,34.36,296.8966,0
20,-110.400024414063,33144,27.734001,34.345,326.73306,0
20,-109.599975585938,33144,27.891,34.393,282.2094,0
20,-108.799987792969,33144,28.587002,34.376,328.99152,0
20,-108,33144,29.093,33.878,292.72534,0
20,-107.200012207031,33144,28.939,33.808,314.44968,0
20,-106.400024414063,33144,29.666,34.143,296.02368,0
20,-105.599975585938,33144,30.456001,34.256,691.1835,0
20.7999992370605,-114.400024414063,33144,26.508,34.228,319.3742,0
20.7999992370605,-113.599975585938,33144,26.817001,34.317,333.06924,0
20.7999992370605,-112,33144,27.871,34.263,279.12848,0
20.7999992370605,-111.200012207031,33144,28.043,34.512,282.41678,0
20.7999992370605,-110.400024414063,33144,28.239,34.412003,273.72733,0
20.7999992370605,-109.599975585938,33144,27.733,34.369,258.4801,0
20.7999992370605,-108.799987792969,33144,28.717,34.363,298.90338,0
20.7999992370605,-108,33144,28.407001,34.133,349.66696,0
20.7999992370605,-107.200012207031,33144,29.438,34.202,372.634,0
20.7999992370605,-106.400024414063,33144,28.955002,34.144,453.09735,0
20.7999992370605,-105.599975585938,33144,28.155,34.264,961.08203,0
21.6000003814697,-114.400024414063,33144,26.265,34.397,301.82056,0
21.6000003814697,-113.599975585938,33144,26.642,34.448,324.7766,0
21.6000003814697,-112.799987792969,33144,26.09,34.378,297.36996,0
21.6000003814697,-112,33144,26.941,34.266,273.08038,0
21.6000003814697,-111.200012207031,33144,28.096,34.445,252.35239,0
21.6000003814697,-110.400024414063,33144,27.553001,34.367,235.57187,0
21.6000003814697,-109.599975585938,33144,28.219002,34.591,272.4962,0
21.6000003814697,-108.799987792969,33144,28.549,34.381,281.2888,0
21.6000003814697,-108,33144,29.233002,34.56,417.56482,0
21.6000003814697,-107.200012207031,33144,29.302,34.404,373.7092,0
21.6000003814697,-106.400024414063,33144,29.34,34.337,496.9825,0
21.6000003814697,-105.599975585938,33144,30.041,33.33,1981.772,0
22.3999996185303,-113.599975585938,33144,26.571,34.306,331.22897,0
22.3999996185303,-112.799987792969,33144,27.892,34.411,314.94467,0
22.3999996185303,-112,33144,28.043,34.533,307.95465,0
22.3999996185303,-111.200012207031,33144,27.307,34.341,275.74643,0
22.3999996185303,-110.400024414063,33144,27.608,34.318,254.49867,0
22.3999996185303,-109.599975585938,33144,28.854,34.567,305.9176,0
22.3999996185303,-108.799987792969,33144,28.759,34.601,304.9503,0
22.3999996185303,-108,33144,28.045,34.408,323.59445,0
22.3999996185303,-107.200012207031,33144,29.045,34.448,359.29828,0
22.3999996185303,-106.400024414063,33144,29.371,34.394,341.02863,0
23.2000007629395,-112.799987792969,33144,26.985,34.423,344.71518,0
23.2000007629395,-112,33144,27.729,34.54,304.76706,0
23.2000007629395,-111.200012207031,33144,27.619,34.35,287.4841,0
23.2000007629395,-110.400024414063,33144,28.272,34.363,329.96664,0
23.2000007629395,-108.799987792969,33144,28.71,34.599,324.58328,0
23.2000007629395,-108,33144,28.504002,34.473,303.21265,0
23.2000007629395,-107.200012207031,33144,28.558,34.548,287.7478,0
24,-112.799987792969,33144,26.222,34.394,365.247,0
24,-112,33144,29.125,34.662003,332.14664,0
24,-111.200012207031,33144,28.666,34.651,346.25183,0
24,-109.599975585938,33144,28.613,34.909,402.00604,0
24,-108.799987792969,33144,29.121,34.559002,423.89444,0
24,-108,33144,28.623001,34.535,500.22827,0
24,-107.200012207031,33144,28.067001,34.457,1304.4426,0
24.7999992370605,-112.799987792969,33144,26.635,34.572,394.397,0
24.7999992370605,-110.400024414063,33144,28.333,34.972,397.00403,0
24.7999992370605,-109.599975585938,33144,28.7,34.882,362.2232,0
24.7999992370605,-108.799987792969,33144,28.969002,34.89,359.3117,0
25.6000003814697,-110.400024414063,33144,28.981,34.924,349.8779,0
25.6000003814697,-109.599975585938,33144,28.576,34.592003,566.7423,0
26.3999996185303,-111.200012207031,33144,28.477001,34.981003,423.44476,0
26.3999996185303,-110.400024414063,33144,29.463001,34.941,405.6272,0
26.3999996185303,-109.599975585938,33144,29.179,34.620003,393.2134,0
27.2000007629395,-112,33144,28.556,35.092003,601.7267,0
27.2000007629395,-111.200012207031,33144,28.830002,34.953003,373.44305,0
28,-112,33144,28.547,34.678,659.7601,0
28.7999992370605,-112.799987792969,33144,28.447,35.514,1117.5531,0
29.6000003814697,-113.599975585938,33144,28.733002,35.603,1019.37787,0
29.6000003814697,-112.799987792969,33144,28.585,35.61,819.6878,0
30.3999996185303,-114.400024414063,33144,28.515,35.681,555.4289,0
30.3999996185303,-113.599975585938,33144,28.768002,35.65,586.0956,0
20,-114.400024414063,33864,27.108,34.201,283.27167,0
20,-113.599975585938,33864,27.602001,34.29,296.8075,0
20,-112.799987792969,33864,27.335001,34.311,284.19934,0
20,-112,33864,27.684,34.411,274.4888,0
20,-111.200012207031,33864,28.650002,34.465,249.03717,0
20,-110.400024414063,33864,29.039001,34.398003,252.68866,0
20,-109.599975585938,33864,29.03,34.370003,262.76962,0
20,-108.799987792969,33864,29.142,34.313,286.4422,0
20,-108,33864,29.326,34.157,273.26773,0
20,-107.200012207031,33864,29.64,34.255,277.80743,0
20,-106.400024414063,33864,29.419,34.504,334.34833,0
20,-105.599975585938,33864,29.091,34.295002,612.8613,0
20.7999992370605,-114.400024414063,33864,26.355,34.287003,326.73782,0
20.7999992370605,-113.599975585938,33864,26.581001,34.252,299.62045,0
20.7999992370605,-112.799987792969,33864,26.532001,34.28,288.23126,0
20.7999992370605,-112,33864,27.866001,34.382,294.28046,0
20.7999992370605,-111.200012207031,33864,28.685001,34.411,257.10565,0
20.7999992370605,-110.400024414063,33864,28.613,34.464,264.13425,0
20.7999992370605,-109.599975585938,33864,28.811,34.573,295.2742,0
20.7999992370605,-108.799987792969,33864,28.997002,34.27,273.03326,0
20.7999992370605,-108,33864,29.205002,34.14,315.1607,0
20.7999992370605,-107.200012207031,33864,29.519001,34.451,267.21878,0
20.7999992370605,-106.400024414063,33864,29.849,34.558,305.576,0
20.7999992370605,-105.599975585938,33864,28.630001,34.464,621.50336,0
21.6000003814697,-113.599975585938,33864,26.376,34.389,317.23328,0
21.6000003814697,-112.799987792969,33864,26.758,34.453003,286.03885,0
21.6000003814697,-112,33864,27.89,34.446,279.0318,0
21.6000003814697,-111.200012207031,33864,27.646,34.584,260.85394,0
21.6000003814697,-110.400024414063,33864,28.314,34.625,269.58145,0
21.6000003814697,-109.599975585938,33864,28.652,34.616,294.96548,0
21.6000003814697,-108.799987792969,33864,28.883,34.329002,275.31744,0
21.6000003814697,-108,33864,28.714,34.253,297.28986,0
21.6000003814697,-107.200012207031,33864,28.909,34.585,317.41922,0
21.6000003814697,-106.400024414063,33864,28.781,34.605,374.3058,0
21.6000003814697,-105.599975585938,33864,29.564,33.998,595.7815,0
22.3999996185303,-112.799987792969,33864,26.011,34.434002,318.12744,0
22.3999996185303,-112,33864,26.630001,34.409,305.35422,0
22.3999996185303,-111.200012207031,33864,27.264,34.402,275.3549,0
22.3999996185303,-110.400024414063,33864,28.213001,34.601,268.0952,0
22.3999996185303,-109.599975585938,33864,28.362,34.508,284.3457,0
22.3999996185303,-108.799987792969,33864,28.152,34.683,316.78622,0
22.3999996185303,-108,33864,28.861,34.606003,313.86105,0
22.3999996185303,-107.200012207031,33864,29.007,34.583,330.00772,0
22.3999996185303,-106.400024414063,33864,29.156,34.594,380.70187,0
23.2000007629395,-112.799987792969,33864,26.43,34.506,321.22794,0
23.2000007629395,-112,33864,26.768,34.405,321.3912,0
23.2000007629395,-111.200012207031,33864,27.238,34.391,311.47318,0
23.2000007629395,-110.400024414063,33864,28.206001,34.437,295.51044,0
23.2000007629395,-108.799987792969,33864,27.893002,34.716,457.36234,0
23.2000007629395,-108,33864,28.288,34.715,342.69888,0
23.2000007629395,-107.200012207031,33864,28.206001,34.693,377.5851,0
24,-112.799987792969,33864,26.464,34.541,364.11346,0
24,-112,33864,26.864,34.571,388.86536,0
24,-111.200012207031,33864,27.751,34.572,372.40067,0
24,-109.599975585938,33864,27.325,34.832,606.7161,0
24,-108.799987792969,33864,26.962,35.004,646.23346,0
24,-108,33864,26.718,34.884003,507.6572,0
24,-107.200012207031,33864,27.868,34.651,1176.7458,0
24.7999992370605,-110.400024414063,33864,27.8,35.03,591.20935,0
24.7999992370605,-109.599975585938,33864,27.205,34.993,663.5741,0
24.7999992370605,-108.799987792969,33864,26.733,35.044,903.6358,0
25.6000003814697,-110.400024414063,33864,26.321,35.074,810.3228,0
25.6000003814697,-109.599975585938,33864,26.393,34.979,1380.247,0
26.3999996185303,-111.200012207031,33864,26.75,35.066,876.2717,0
27.2000007629395,-112,33864,26.548,35.005,1191.2134,0
28,-112,33864,26.279,35.194,1345.7142,0
20,-112,34584,26.219,34.386,311.1373,0
20,-111.200012207031,34584,26.116001,34.357002,325.53293,0
20,-110.400024414063,34584,26.436,34.493,307.40866,0
20,-109.599975585938,34584,26.734001,34.615,316.54102,0
20,-108.799987792969,34584,27.243,34.415,346.56015,0
20,-108,34584,27.729,34.402,320.80005,0
20,-107.200012207031,34584,27.698,34.281002,406.91595,0
20,-106.400024414063,34584,27.784,34.287003,502.92245,0
20,-105.599975585938,34584,26.742,34.159,758.4899,0
20.7999992370605,-112,34584,26.541,34.391,345.7345,0
20.7999992370605,-109.599975585938,34584,26.761,34.508,354.96017,0
20.7999992370605,-108.799987792969,34584,27.006,34.433,345.62918,0
20.7999992370605,-108,34584,27.049,34.443,346.6396,0
20.7999992370605,-107.200012207031,34584,27.836,34.517002,395.71472,0
20.7999992370605,-106.400024414063,34584,27.234001,34.455,552.99,0
21.6000003814697,-109.599975585938,34584,26.560001,34.752,352.77307,0
21.6000003814697,-108.799987792969,34584,26.448,34.732002,412.65005,0
21.6000003814697,-108,34584,26.721,34.745003,511.22858,0
21.6000003814697,-107.200012207031,34584,26.163,34.738,471.47937,0
21.6000003814697,-106.400024414063,34584,27.579,34.442,546.33484,0
21.6000003814697,-105.599975585938,34584,27.469,33.927002,1316.6648,0
22.3999996185303,-108.799987792969,34584,26.559,34.714,487.20526,0
22.3999996185303,-106.400024414063,34584,26.483,34.171,538.6371,0
20,-106.400024414063,35424,26.853,34.205,902.0207,0
20,-105.599975585938,35424,26.836,33.992,945.8387,0
20.7999992370605,-106.400024414063,35424,27.686,34.132,816.0179,0
20,-107.200012207031,37584,26.460001,34.644,380.96396,0
20,-106.400024414063,37584,26.431,34.647,352.11517,0
20.7999992370605,-106.400024414063,37584,26.374,34.675003,466.41132,0
22.3999996185303,-107.200012207031,37584,26.313,34.870003,404.12662,0
20,-108,38304,26.206001,34.725,342.3886,0
20,-107.200012207031,38304,26.75,34.615,380.96396,0
20,-106.400024414063,38304,27.095001,34.785,352.11517,0
20.7999992370605,-108,38304,26.095001,34.832,361.22922,0
20.7999992370605,-107.200012207031,38304,26.329,34.834,364.09592,0
20.7999992370605,-106.400024414063,38304,28.081001,34.658,466.41132,0
20.7999992370605,-105.599975585938,38304,26.078,34.608,896.7633,0
21.6000003814697,-107.200012207031,38304,26.975,34.794,412.3207,0
21.6000003814697,-106.400024414063,38304,27.081001,34.835,587.1258,0
21.6000003814697,-105.599975585938,38304,26.895,34.776,712.06976,0
22.3999996185303,-107.200012207031,38304,26.841,34.911,404.12662,0
22.3999996185303,-106.400024414063,38304,27.153,34.841,496.37534,0
20,-108.799987792969,39024,26.524,34.762,301.5884,0
20,-108,39024,28.046001,34.844,342.3886,0
20,-107.200012207031,39024,30.966,34.548,380.96396,0
20,-106.400024414063,39024,29.134,34.513,352.11517,0
20,-105.599975585938,39024,29.461,34.175003,553.34406,0
20.7999992370605,-108,39024,28.477001,34.835,361.22922,0
20.7999992370605,-107.200012207031,39024,29.719002,34.646,364.09592,0
20.7999992370605,-106.400024414063,39024,29.223,34.455,466.41132,0
20.7999992370605,-105.599975585938,39024,27.831001,34.53,896.7633,0
21.6000003814697,-108.799987792969,39024,27.880001,34.891,458.73553,0
21.6000003814697,-108,39024,29.019001,34.761,366.5716,0
21.6000003814697,-107.200012207031,39024,29.901001,34.759003,412.3207,0
21.6000003814697,-106.400024414063,39024,29.946,34.624,587.1258,0
21.6000003814697,-105.599975585938,39024,29.172,34.369,712.06976,0
22.3999996185303,-108.799987792969,39024,26.697,34.726,488.72247,0
22.3999996185303,-108,39024,29.5,34.956,447.58902,0
22.3999996185303,-107.200012207031,39024,29.868,34.869,404.12662,0
22.3999996185303,-106.400024414063,39024,29.282001,34.579002,496.37534,0
23.2000007629395,-108.799987792969,39024,26.577,34.886,471.40253,0
23.2000007629395,-108,39024,29.403,34.955,348.9653,0
23.2000007629395,-107.200012207031,39024,29.793,34.678,421.25165,0
24,-109.599975585938,39024,27.924,35.135002,580.9172,0
24,-108.799987792969,39024,29.697,35.157,479.51764,0
24,-108,39024,30.794,34.873,454.15515,0
24,-107.200012207031,39024,29.203,34.856003,988.88855,0
24.7999992370605,-110.400024414063,39024,27.415,35.134003,1495.5579,0
24.7999992370605,-109.599975585938,39024,28.991001,34.991,575.8421,0
24.7999992370605,-108.799987792969,39024,29.562,34.93,414.92325,0
25.6000003814697,-110.400024414063,39024,28.033,35.139,686.18024,0
25.6000003814697,-109.599975585938,39024,29.28,34.947,684.16254,0
26.3999996185303,-111.200012207031,39024,27.178001,35.127,1003.94696,0
26.3999996185303,-110.400024414063,39024,29.6,35.219,716.6098,0
26.3999996185303,-109.599975585938,39024,28.11,34.98,682.66144,0
27.2000007629395,-111.200012207031,39024,28.897,35.178,675.7509,0
28,-112,39024,27.894001,35.050003,725.8621,0
28.7999992370605,-112.799987792969,39024,27.892,35.134003,1625.9333,0
29.6000003814697,-112.799987792969,39024,26.234001,35.255,1586.3875,0
20,-108,39744,27.807,34.53,300.0073,0
20,-107.200012207031,39744,27.858,34.394,330.75934,0
20,-106.400024414063,39744,29.380001,34.346,348.88562,0
20,-105.599975585938,39744,29.225,34.385002,373.64786,0
20.7999992370605,-107.200012207031,39744,28.536,34.620003,302.44165,0
20.7999992370605,-106.400024414063,39744,29.553001,34.281002,309.13287,0
20.7999992370605,-105.599975585938,39744,29.845001,34.537003,769.7919,0
21.6000003814697,-109.599975585938,39744,26.262001,34.717003,382.5843,0
21.6000003814697,-108.799987792969,39744,26.899,34.722,374.86978,0
21.6000003814697,-108,39744,27.399,34.712,262.4617,0
21.6000003814697,-107.200012207031,39744,30.269001,34.671,347.72433,0
21.6000003814697,-106.400024414063,39744,30.505001,34.551003,365.1093,0
21.6000003814697,-105.599975585938,39744,31.302002,34.136,1108.1963,0
22.3999996185303,-109.599975585938,39744,27.829,34.715,425.46094,0
22.3999996185303,-108.799987792969,39744,28.927,34.675003,326.53522,0
22.3999996185303,-108,39744,30.319,34.678,325.80005,0
22.3999996185303,-107.200012207031,39744,30.052,34.573,345.78287,0
22.3999996185303,-106.400024414063,39744,30.284,34.543,890.8048,0
23.2000007629395,-108.799987792969,39744,28.961,34.936,340.06766,0
23.2000007629395,-108,39744,29.164001,34.962,356.1072,0
23.2000007629395,-107.200012207031,39744,29.962002,34.83,322.97382,0
24,-109.599975585938,39744,29.164001,35.083,404.00516,0
24,-108.799987792969,39744,30.491001,34.786,380.67603,0
24,-108,39744,30.285,34.802002,427.64062,0
24,-107.200012207031,39744,29.323002,34.701,949.44635,0
24.7999992370605,-110.400024414063,39744,29.579,35.068,713.98517,0
24.7999992370605,-109.599975585938,39744,28.722,35.010002,459.37262,0
24.7999992370605,-108.799987792969,39744,30.404,34.829002,399.876,0
25.6000003814697,-110.400024414063,39744,29.259,34.901,475.76938,0
25.6000003814697,-109.599975585938,39744,30.718,34.916,520.8966,0
26.3999996185303,-111.200012207031,39744,29.665,35.036,883.4968,0
26.3999996185303,-110.400024414063,39744,29.994,35.092003,579.8122,0
26.3999996185303,-109.599975585938,39744,30.629002,34.925003,537.279,0
27.2000007629395,-112,39744,29.206001,35.104,821.6534,0
27.2000007629395,-111.200012207031,39744,29.810001,35.014,1540.9036,0
28,-112,39744,30.099,35.052002,801.8269,0
28.7999992370605,-112.799987792969,39744,28.480999,35.108,2157.8984,0
29.6000003814697,-113.599975585938,39744,27.467001,35.374,782.63293,0
29.6000003814697,-112.799987792969,39744,28.512001,35.102,972.6907,0
30.3999996185303,-114.400024414063,39744,28.552,35.301003,706.668,0
30.3999996185303,-113.599975585938,39744,28.515,35.414,567.38873,0
20,-118.400024414063,40464,26.545,34.268,247.27072,0
20,-117.599975585938,40464,27.003,34.384003,238.93452,0
20,-116.799987792969,40464,26.42,34.389,253.04799,0
20,-116,40464,26.887001,34.372,251.9184,0
20,-112.799987792969,40464,26.842001,34.334,222.14853,0
20,-112,40464,28.176,34.41,227.82777,0
20,-111.200012207031,40464,28.433,34.387,229.96042,0
20,-110.400024414063,40464,29.379002,34.515,271.07278,0
20,-109.599975585938,40464,30.238,34.594,257.53104,0
20,-108.799987792969,40464,31.294,34.498,261.16626,0
20,-108,40464,31.478,34.558,262.1074,0
20,-107.200012207031,40464,32.123,34.501,262.36923,0
20,-106.400024414063,40464,32.043,34.525,287.65292,0
20,-105.599975585938,40464,29.719002,34.469,453.44037,0
20.7999992370605,-112.799987792969,40464,26.588001,34.273003,228.99461,0
20.7999992370605,-112,40464,27.293,34.321,263.7886,0
20.7999992370605,-111.200012207031,40464,27.78,34.351,229.20319,0
20.7999992370605,-110.400024414063,40464,28.874,34.525,221.13791,0
20.7999992370605,-109.599975585938,40464,29.096,34.652,228.97891,0
20.7999992370605,-108.799987792969,40464,31.253,34.529,245.26665,0
20.7999992370605,-108,40464,31.398,34.654,526.9488,0
20.7999992370605,-107.200012207031,40464,32.046,34.631,1055.4172,0
20.7999992370605,-106.400024414063,40464,31.720001,34.65,431.78177,0
20.7999992370605,-105.599975585938,40464,28.297,34.488,1598.8142,0
21.6000003814697,-112.799987792969,40464,26.861,34.328003,251.10756,0
21.6000003814697,-112,40464,27.455,34.337,242.04228,0
21.6000003814697,-111.200012207031,40464,27.458,34.407,307.59122,0
21.6000003814697,-110.400024414063,40464,28.188,34.449,283.39148,0
21.6000003814697,-109.599975585938,40464,28.668,34.496002,290.08908,0
21.6000003814697,-108.799987792969,40464,30.499,34.708,283.32,0
21.6000003814697,-108,40464,31.001,34.603,1314.1124,0
21.6000003814697,-107.200012207031,40464,32.446,34.61,1360.8761,0
21.6000003814697,-106.400024414063,40464,31.807,34.57,1482.1084,0
21.6000003814697,-105.599975585938,40464,31.258,33.649002,2255.537,0
22.3999996185303,-112,40464,26.626,34.463,371.5398,0
22.3999996185303,-111.200012207031,40464,27.23,34.476,378.3014,0
22.3999996185303,-110.400024414063,40464,29.393002,34.776,329.14447,0
22.3999996185303,-109.599975585938,40464,28.984001,34.57,313.90295,0
22.3999996185303,-108.799987792969,40464,29.847,34.6,295.93726,0
22.3999996185303,-108,40464,30.956001,34.725,283.86307,0
22.3999996185303,-107.200012207031,40464,31.453,34.668,2033.6561,0
22.3999996185303,-106.400024414063,40464,30.766,34.587,1328.4048,0
23.2000007629395,-112,40464,26.252,34.316,510.95993,0
23.2000007629395,-111.200012207031,40464,26.696,34.742,466.0051,0
23.2000007629395,-110.400024414063,40464,29.375,34.872,447.7001,0
23.2000007629395,-108.799987792969,40464,29.857,34.689003,281.29944,0
23.2000007629395,-108,40464,31.046001,34.729,334.73135,0
23.2000007629395,-107.200012207031,40464,30.785,34.711,1553.3849,0
24,-109.599975585938,40464,29.577,35.033,353.88583,0
24,-108.799987792969,40464,31.222,34.776,349.18744,0
24,-108,40464,31.080002,34.695,1431.005,0
24,-107.200012207031,40464,28.675,34.604,1411.7969,0
24.7999992370605,-110.400024414063,40464,30.448002,35.067,494.07925,0
24.7999992370605,-109.599975585938,40464,31.355,34.963,359.87915,0
24.7999992370605,-108.799987792969,40464,31.422,34.73,561.05084,0
25.6000003814697,-110.400024414063,40464,31.04,35.104,379.93036,0
25.6000003814697,-109.599975585938,40464,31.272,34.767002,430.1118,0
26.3999996185303,-111.200012207031,40464,30.641,35.099,402.38123,0
26.3999996185303,-110.400024414063,40464,31.326,35.092003,395.74844,0
26.3999996185303,-109.599975585938,40464,29.671001,34.956,410.93887,0
27.2000007629395,-112,40464,30.293,35.193,617.09045,0
27.2000007629395,-111.200012207031,40464,31.485,35.068,378.1581,0
28,-112,40464,30.726002,35.206,528.6813,0
28.7999992370605,-112.799987792969,40464,30.431,35.268,1311.9375,0
29.6000003814697,-113.599975585938,40464,30.268002,35.429,562.911,0
29.6000003814697,-112.799987792969,40464,31.288,35.355,754.66693,0
30.3999996185303,-114.400024414063,40464,30.342001,35.445,676.68115,0
30.3999996185303,-113.599975585938,40464,30.569,35.467003,440.69693,0
20,-119.200012207031,41184,26.611,34.32,217.8308,0
20,-118.400024414063,41184,26.621,34.215,217.64998,0
20,-117.599975585938,41184,26.146,34.133,213.24983,0
20,-113.599975585938,41184,26.588001,34.273003,238.10864,0
20,-112.799987792969,41184,27.652,34.277,237.4414,0
20,-112,41184,27.711,34.217003,257.20053,0
20,-111.200012207031,41184,29.631,34.324,410.36627,0
20,-110.400024414063,41184,30.344002,34.269,383.42426,0
20,-109.599975585938,41184,30.008,34.293,292.81754,0
20,-108.799987792969,41184,29.151001,34.454002,263.57108,0
20,-108,41184,29.139,34.420002,291.07428,0
20,-107.200012207031,41184,29.235,34.226,242.1122,0
20,-106.400024414063,41184,28.955002,34.166,284.21185,0
20,-105.599975585938,41184,29.304,34.24,523.6293,0
20.7999992370605,-119.200012207031,41184,26.213001,34.300003,219.85225,0
20.7999992370605,-114.400024414063,41184,26.197,34.119,261.4999,0
20.7999992370605,-113.599975585938,41184,27.124,34.215,236.37389,0
20.7999992370605,-112.799987792969,41184,28.04,34.197,276.85446,0
20.7999992370605,-112,41184,28.848999,34.196,298.38168,0
20.7999992370605,-111.200012207031,41184,29.164001,34.292,328.01562,0
20.7999992370605,-110.400024414063,41184,29.379002,34.336,286.82196,0
20.7999992370605,-109.599975585938,41184,29.732,34.509003,247.07541,0
20.7999992370605,-108.799987792969,41184,29.254002,34.48,229.24844,0
20.7999992370605,-108,41184,29.366001,34.573,405.24463,0
20.7999992370605,-107.200012207031,41184,29.445,34.482002,288.03827,0
20.7999992370605,-106.400024414063,41184,29.546001,33.979,391.9403,0
20.7999992370605,-105.599975585938,41184,28.278,34.260002,1053.8674,0
21.6000003814697,-115.200012207031,41184,26.021,34.11,283.2249,0
21.6000003814697,-114.400024414063,41184,26.497,34.125,270.88864,0
21.6000003814697,-113.599975585938,41184,28.559,34.232002,222.94777,0
21.6000003814697,-112.799987792969,41184,28.662,34.203003,250.81093,0
21.6000003814697,-112,41184,28.990002,34.215,324.9756,0
21.6000003814697,-111.200012207031,41184,28.07,34.222,270.3368,0
21.6000003814697,-110.400024414063,41184,27.818,34.227,277.4061,0
21.6000003814697,-109.599975585938,41184,28.704,34.346,251.1845,0
21.6000003814697,-108.799987792969,41184,29.155,34.478,222.33694,0
21.6000003814697,-108,41184,29.2,34.492,457.5259,0
21.6000003814697,-107.200012207031,41184,29.204,34.14,331.64792,0
21.6000003814697,-106.400024414063,41184,29.42,33.816,511.64325,0
21.6000003814697,-105.599975585938,41184,30.843,33.53,2291.4727,0
22.3999996185303,-116,41184,26.137001,33.998,298.7167,0
22.3999996185303,-115.200012207031,41184,26.198,34.066,279.3497,0
